danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.29,0.742,3,-7.964,0,0.0519,0.508,0.0,0.542,0.403,111.651,audio_features,4RiTX5M1E4HNTZYhniA2Sv,spotify:track:4RiTX5M1E4HNTZYhniA2Sv,https://api.spotify.com/v1/tracks/4RiTX5M1E4HNTZYhniA2Sv,https://api.spotify.com/v1/audio-analysis/4RiTX5M1E4HNTZYhniA2Sv,762988,4
0.496,0.731,7,-10.804,1,0.0729,0.379,9.65e-05,0.811,0.938,98.871,audio_features,7ujxNIhIUNUZS7gpwp1DIA,spotify:track:7ujxNIhIUNUZS7gpwp1DIA,https://api.spotify.com/v1/tracks/7ujxNIhIUNUZS7gpwp1DIA,https://api.spotify.com/v1/audio-analysis/7ujxNIhIUNUZS7gpwp1DIA,672003,4
0.473,0.449,6,-14.448,1,0.053,0.531,0.0,0.796,0.752,109.005,audio_features,6MU4CUwKjKF8xfUZ1aLCGN,spotify:track:6MU4CUwKjKF8xfUZ1aLCGN,https://api.spotify.com/v1/tracks/6MU4CUwKjKF8xfUZ1aLCGN,https://api.spotify.com/v1/audio-analysis/6MU4CUwKjKF8xfUZ1aLCGN,898694,3
0.436,0.544,7,-17.22,1,0.0678,0.548,0.00948,0.863,0.668,112.052,audio_features,1jXxpoxGo5yeBUwuumjBXE,spotify:track:1jXxpoxGo5yeBUwuumjBXE,https://api.spotify.com/v1/tracks/1jXxpoxGo5yeBUwuumjBXE,https://api.spotify.com/v1/audio-analysis/1jXxpoxGo5yeBUwuumjBXE,956056,4
0.457,0.57,1,-14.344,1,0.0612,0.679,0.000821,0.614,0.803,105.01,audio_features,0zVldRiOyi8vNlm2y62vEs,spotify:track:0zVldRiOyi8vNlm2y62vEs,https://api.spotify.com/v1/tracks/0zVldRiOyi8vNlm2y62vEs,https://api.spotify.com/v1/audio-analysis/0zVldRiOyi8vNlm2y62vEs,736723,4
0.358,0.69,0,-8.182,1,0.0736,0.138,0.0,0.57,0.774,92.371,audio_features,5TBJqlnoPMXBikfAFj3wTz,spotify:track:5TBJqlnoPMXBikfAFj3wTz,https://api.spotify.com/v1/tracks/5TBJqlnoPMXBikfAFj3wTz,https://api.spotify.com/v1/audio-analysis/5TBJqlnoPMXBikfAFj3wTz,517147,4
0.533,0.732,7,-7.901,0,0.0424,0.166,0.000189,0.138,0.554,90.315,audio_features,3t3wsY5IdLVzB9WidegJSU,spotify:track:3t3wsY5IdLVzB9WidegJSU,https://api.spotify.com/v1/tracks/3t3wsY5IdLVzB9WidegJSU,https://api.spotify.com/v1/audio-analysis/3t3wsY5IdLVzB9WidegJSU,236933,4
0.484,0.565,11,-7.954,1,0.0347,0.479,2.13e-06,0.105,0.607,82.653,audio_features,4KCbZcshgibfJSCAkg87Lv,spotify:track:4KCbZcshgibfJSCAkg87Lv,https://api.spotify.com/v1/tracks/4KCbZcshgibfJSCAkg87Lv,https://api.spotify.com/v1/audio-analysis/4KCbZcshgibfJSCAkg87Lv,281992,4
0.829,0.665,2,-8.128,1,0.0868,0.242,1.75e-05,0.123,0.861,122.043,audio_features,5EYZZvmNAH5VZCwuzYJqoA,spotify:track:5EYZZvmNAH5VZCwuzYJqoA,https://api.spotify.com/v1/tracks/5EYZZvmNAH5VZCwuzYJqoA,https://api.spotify.com/v1/audio-analysis/5EYZZvmNAH5VZCwuzYJqoA,275931,4
0.644,0.423,11,-8.702,0,0.0324,0.464,0.0,0.11,0.509,131.903,audio_features,4r8JqkhpTb5tzSKKHnVJIJ,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/tracks/4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/audio-analysis/4r8JqkhpTb5tzSKKHnVJIJ,279429,4
0.452,0.922,11,-6.26,1,0.216,0.48,3.63e-05,0.0616,0.495,92.368,audio_features,09JH6nsF0QQDsacSfSXEn0,spotify:track:09JH6nsF0QQDsacSfSXEn0,https://api.spotify.com/v1/tracks/09JH6nsF0QQDsacSfSXEn0,https://api.spotify.com/v1/audio-analysis/09JH6nsF0QQDsacSfSXEn0,319343,4
0.767,0.64,11,-6.626,1,0.152,0.096,4.39e-05,0.085,0.751,146.036,audio_features,5hRXhmEuQW3SJwX94BBV6u,spotify:track:5hRXhmEuQW3SJwX94BBV6u,https://api.spotify.com/v1/tracks/5hRXhmEuQW3SJwX94BBV6u,https://api.spotify.com/v1/audio-analysis/5hRXhmEuQW3SJwX94BBV6u,264418,4
0.341,0.478,4,-7.201,0,0.041,0.781,2.07e-05,0.147,0.276,199.435,audio_features,4wqyrrwu6HCZWqdbOx53JX,spotify:track:4wqyrrwu6HCZWqdbOx53JX,https://api.spotify.com/v1/tracks/4wqyrrwu6HCZWqdbOx53JX,https://api.spotify.com/v1/audio-analysis/4wqyrrwu6HCZWqdbOx53JX,328854,4
0.718,0.58,2,-5.149,0,0.028,0.602,0.0,0.196,0.31,97.979,audio_features,3uHisD8WxXOYLaxeOl098L,spotify:track:3uHisD8WxXOYLaxeOl098L,https://api.spotify.com/v1/tracks/3uHisD8WxXOYLaxeOl098L,https://api.spotify.com/v1/audio-analysis/3uHisD8WxXOYLaxeOl098L,225274,4
0.758,0.588,11,-7.777,0,0.091,0.608,9.3e-05,0.189,0.796,134.014,audio_features,5mnvugwfFYnJm9zuyGkgqF,spotify:track:5mnvugwfFYnJm9zuyGkgqF,https://api.spotify.com/v1/tracks/5mnvugwfFYnJm9zuyGkgqF,https://api.spotify.com/v1/audio-analysis/5mnvugwfFYnJm9zuyGkgqF,286008,4
0.551,0.374,5,-15.489,1,0.0408,0.806,0.00828,0.242,0.707,80.487,audio_features,3x1WqVEvfnb1dk3pY7709q,spotify:track:3x1WqVEvfnb1dk3pY7709q,https://api.spotify.com/v1/tracks/3x1WqVEvfnb1dk3pY7709q,https://api.spotify.com/v1/audio-analysis/3x1WqVEvfnb1dk3pY7709q,547493,4
0.629,0.626,11,-10.222,1,0.233,0.912,0.0319,0.211,0.768,117.731,audio_features,0zKc1QnxNDld75etQX3HrD,spotify:track:0zKc1QnxNDld75etQX3HrD,https://api.spotify.com/v1/tracks/0zKc1QnxNDld75etQX3HrD,https://api.spotify.com/v1/audio-analysis/0zKc1QnxNDld75etQX3HrD,926027,4
0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,audio_features,3qKGvSu1inEZKwYQnMavNA,spotify:track:3qKGvSu1inEZKwYQnMavNA,https://api.spotify.com/v1/tracks/3qKGvSu1inEZKwYQnMavNA,https://api.spotify.com/v1/audio-analysis/3qKGvSu1inEZKwYQnMavNA,212360,4
0.865,0.45,0,-9.387,1,0.0417,0.0359,1.28e-06,0.308,0.352,99.989,audio_features,6NncjnSD7JLEetWb9KqMRY,spotify:track:6NncjnSD7JLEetWb9KqMRY,https://api.spotify.com/v1/tracks/6NncjnSD7JLEetWb9KqMRY,https://api.spotify.com/v1/audio-analysis/6NncjnSD7JLEetWb9KqMRY,247067,4
0.801,0.454,2,-6.035,1,0.0371,0.225,0.0,0.226,0.34,125.139,audio_features,12yGwtB2h9NlzeOKYfVYTF,spotify:track:12yGwtB2h9NlzeOKYfVYTF,https://api.spotify.com/v1/tracks/12yGwtB2h9NlzeOKYfVYTF,https://api.spotify.com/v1/audio-analysis/12yGwtB2h9NlzeOKYfVYTF,293067,4
0.629,0.532,5,-7.88,0,0.0352,0.331,0.0,0.238,0.619,90.098,audio_features,1IpYDWB31L1CxDQZztadSi,spotify:track:1IpYDWB31L1CxDQZztadSi,https://api.spotify.com/v1/tracks/1IpYDWB31L1CxDQZztadSi,https://api.spotify.com/v1/audio-analysis/1IpYDWB31L1CxDQZztadSi,235800,4
0.861,0.479,7,-8.433,1,0.0515,0.0452,0.0,0.351,0.278,99.969,audio_features,1G93i9ga7ZPEOqpiNhM1mq,spotify:track:1G93i9ga7ZPEOqpiNhM1mq,https://api.spotify.com/v1/tracks/1G93i9ga7ZPEOqpiNhM1mq,https://api.spotify.com/v1/audio-analysis/1G93i9ga7ZPEOqpiNhM1mq,178840,4
0.709,0.65,7,-7.371,1,0.273,0.251,2.32e-05,0.0731,0.543,176.141,audio_features,6m5jURnwGHY1pVw0sJqBBq,spotify:track:6m5jURnwGHY1pVw0sJqBBq,https://api.spotify.com/v1/tracks/6m5jURnwGHY1pVw0sJqBBq,https://api.spotify.com/v1/audio-analysis/6m5jURnwGHY1pVw0sJqBBq,295720,4
0.812,0.431,2,-6.115,1,0.0414,0.259,0.0,0.165,0.372,125.248,audio_features,2MfspstiWkADeIG9D5U5NU,spotify:track:2MfspstiWkADeIG9D5U5NU,https://api.spotify.com/v1/tracks/2MfspstiWkADeIG9D5U5NU,https://api.spotify.com/v1/audio-analysis/2MfspstiWkADeIG9D5U5NU,249427,4
0.761,0.741,9,-7.541,1,0.0463,0.0853,1.95e-05,0.0656,0.694,87.005,audio_features,5fFVy5lNikE6Gls8qKLS5L,spotify:track:5fFVy5lNikE6Gls8qKLS5L,https://api.spotify.com/v1/tracks/5fFVy5lNikE6Gls8qKLS5L,https://api.spotify.com/v1/audio-analysis/5fFVy5lNikE6Gls8qKLS5L,231013,4
0.746,0.717,11,-7.566,1,0.0265,0.00652,0.0,0.107,0.513,90.002,audio_features,4UZpKUCSNmOr6r6Nd4SSwR,spotify:track:4UZpKUCSNmOr6r6Nd4SSwR,https://api.spotify.com/v1/tracks/4UZpKUCSNmOr6r6Nd4SSwR,https://api.spotify.com/v1/audio-analysis/4UZpKUCSNmOr6r6Nd4SSwR,312587,4
0.677,0.857,7,-5.254,1,0.141,0.364,0.0,0.431,0.359,81.971,audio_features,3XJDtvp6AvCsuqyHCTMeo8,spotify:track:3XJDtvp6AvCsuqyHCTMeo8,https://api.spotify.com/v1/tracks/3XJDtvp6AvCsuqyHCTMeo8,https://api.spotify.com/v1/audio-analysis/3XJDtvp6AvCsuqyHCTMeo8,263253,4
0.398,0.889,8,-5.633,1,0.392,0.386,0.0,0.0691,0.319,87.773,audio_features,1XINt0SqqXgpC1G8t6efg3,spotify:track:1XINt0SqqXgpC1G8t6efg3,https://api.spotify.com/v1/tracks/1XINt0SqqXgpC1G8t6efg3,https://api.spotify.com/v1/audio-analysis/1XINt0SqqXgpC1G8t6efg3,253827,4
0.589,0.642,1,-5.731,0,0.244,0.0542,0.0,0.127,0.621,149.96,audio_features,69TxW2fQMTGFLBGUZgCpkG,spotify:track:69TxW2fQMTGFLBGUZgCpkG,https://api.spotify.com/v1/tracks/69TxW2fQMTGFLBGUZgCpkG,https://api.spotify.com/v1/audio-analysis/69TxW2fQMTGFLBGUZgCpkG,180187,4
0.694,0.584,3,-8.002,0,0.028,0.119,0.0,0.295,0.426,130.05,audio_features,7FowZ3F75EZTkvFhuhXBDx,spotify:track:7FowZ3F75EZTkvFhuhXBDx,https://api.spotify.com/v1/tracks/7FowZ3F75EZTkvFhuhXBDx,https://api.spotify.com/v1/audio-analysis/7FowZ3F75EZTkvFhuhXBDx,237693,4
0.603,0.59,10,-8.229,0,0.133,0.0962,0.0,0.364,0.564,80.081,audio_features,34Wfzv7QKwPCV0CZRRX9yY,spotify:track:34Wfzv7QKwPCV0CZRRX9yY,https://api.spotify.com/v1/tracks/34Wfzv7QKwPCV0CZRRX9yY,https://api.spotify.com/v1/audio-analysis/34Wfzv7QKwPCV0CZRRX9yY,265520,4
0.342,0.467,6,-9.853,0,0.0801,0.759,0.0,0.424,0.636,78.638,audio_features,5xhmpVTeW1jTKm77WA9Pcc,spotify:track:5xhmpVTeW1jTKm77WA9Pcc,https://api.spotify.com/v1/tracks/5xhmpVTeW1jTKm77WA9Pcc,https://api.spotify.com/v1/audio-analysis/5xhmpVTeW1jTKm77WA9Pcc,207373,4
0.569,0.591,4,-7.621,0,0.0395,0.0218,0.0,0.158,0.184,135.726,audio_features,721WLIJZXID1OcM8VKRaIR,spotify:track:721WLIJZXID1OcM8VKRaIR,https://api.spotify.com/v1/tracks/721WLIJZXID1OcM8VKRaIR,https://api.spotify.com/v1/audio-analysis/721WLIJZXID1OcM8VKRaIR,273480,4
0.623,0.582,11,-7.281,1,0.041,0.0566,0.0,0.0854,0.656,182.788,audio_features,6kjUPCDVf93zQAlpXxK5UG,spotify:track:6kjUPCDVf93zQAlpXxK5UG,https://api.spotify.com/v1/tracks/6kjUPCDVf93zQAlpXxK5UG,https://api.spotify.com/v1/audio-analysis/6kjUPCDVf93zQAlpXxK5UG,237573,4
0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,audio_features,6brl7bwOHmGFkNw3MBqssT,spotify:track:6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187,4
0.638,0.608,7,-8.617,0,0.0734,0.137,0.0,0.113,0.337,89.988,audio_features,6HjHQZSqkMKE4qk3LLKHh8,spotify:track:6HjHQZSqkMKE4qk3LLKHh8,https://api.spotify.com/v1/tracks/6HjHQZSqkMKE4qk3LLKHh8,https://api.spotify.com/v1/audio-analysis/6HjHQZSqkMKE4qk3LLKHh8,226800,4
0.641,0.762,6,-6.273,0,0.405,0.093,0.0,0.637,0.698,160.044,audio_features,3R7NZMoROytn3x8wR49GZY,spotify:track:3R7NZMoROytn3x8wR49GZY,https://api.spotify.com/v1/tracks/3R7NZMoROytn3x8wR49GZY,https://api.spotify.com/v1/audio-analysis/3R7NZMoROytn3x8wR49GZY,172773,4
0.832,0.487,0,-11.91,1,0.134,0.0596,1.11e-05,0.309,0.83,99.987,audio_features,3zNPSuTK1NdKcRtaJAOZtz,spotify:track:3zNPSuTK1NdKcRtaJAOZtz,https://api.spotify.com/v1/tracks/3zNPSuTK1NdKcRtaJAOZtz,https://api.spotify.com/v1/audio-analysis/3zNPSuTK1NdKcRtaJAOZtz,215173,4
0.833,0.644,0,-9.008,1,0.0554,0.083,0.0,0.419,0.923,93.968,audio_features,7zLZMRiJucfButSA6oek9k,spotify:track:7zLZMRiJucfButSA6oek9k,https://api.spotify.com/v1/tracks/7zLZMRiJucfButSA6oek9k,https://api.spotify.com/v1/audio-analysis/7zLZMRiJucfButSA6oek9k,173707,4
0.599,0.633,3,-6.621,0,0.159,0.126,0.0,0.0854,0.877,200.0,audio_features,4cezTyE6HlzvoFBPM2u5XD,spotify:track:4cezTyE6HlzvoFBPM2u5XD,https://api.spotify.com/v1/tracks/4cezTyE6HlzvoFBPM2u5XD,https://api.spotify.com/v1/audio-analysis/4cezTyE6HlzvoFBPM2u5XD,196560,4
0.879,0.584,7,-7.654,0,0.0424,0.137,0.0,0.0899,0.621,110.017,audio_features,5T6RFr2oUItURZEHdByhV7,spotify:track:5T6RFr2oUItURZEHdByhV7,https://api.spotify.com/v1/tracks/5T6RFr2oUItURZEHdByhV7,https://api.spotify.com/v1/audio-analysis/5T6RFr2oUItURZEHdByhV7,253507,4
0.759,0.739,6,-5.754,0,0.0902,0.0982,0.0,0.0825,0.953,154.673,audio_features,0zRPgRtSgeglG4eOkloZKr,spotify:track:0zRPgRtSgeglG4eOkloZKr,https://api.spotify.com/v1/tracks/0zRPgRtSgeglG4eOkloZKr,https://api.spotify.com/v1/audio-analysis/0zRPgRtSgeglG4eOkloZKr,224427,4
0.628,0.725,0,-4.809,1,0.25,0.0923,0.0,0.208,0.432,169.914,audio_features,5LyYTvlVW0L2GzV2pGCicu,spotify:track:5LyYTvlVW0L2GzV2pGCicu,https://api.spotify.com/v1/tracks/5LyYTvlVW0L2GzV2pGCicu,https://api.spotify.com/v1/audio-analysis/5LyYTvlVW0L2GzV2pGCicu,180176,4
0.838,0.658,9,-6.14,0,0.174,0.0138,0.0,0.0635,0.787,93.489,audio_features,1tZMIaGe87gRVX7c8XUdOj,spotify:track:1tZMIaGe87gRVX7c8XUdOj,https://api.spotify.com/v1/tracks/1tZMIaGe87gRVX7c8XUdOj,https://api.spotify.com/v1/audio-analysis/1tZMIaGe87gRVX7c8XUdOj,204640,4
0.686,0.421,6,-6.293,1,0.0395,0.685,0.000512,0.0977,0.465,110.986,audio_features,0pYdWg2DWSDHjlHzSIveIE,spotify:track:0pYdWg2DWSDHjlHzSIveIE,https://api.spotify.com/v1/tracks/0pYdWg2DWSDHjlHzSIveIE,https://api.spotify.com/v1/audio-analysis/0pYdWg2DWSDHjlHzSIveIE,216360,4
0.56,0.802,1,-6.334,1,0.173,0.295,0.0,0.746,0.333,152.298,audio_features,1XSzzMhcHw1k5cIKVhZGyv,spotify:track:1XSzzMhcHw1k5cIKVhZGyv,https://api.spotify.com/v1/tracks/1XSzzMhcHw1k5cIKVhZGyv,https://api.spotify.com/v1/audio-analysis/1XSzzMhcHw1k5cIKVhZGyv,218507,4
0.637,0.625,7,-8.008,0,0.0503,0.147,0.0,0.24,0.433,89.997,audio_features,7CJYmLE853KrV9XsBcWBuz,spotify:track:7CJYmLE853KrV9XsBcWBuz,https://api.spotify.com/v1/tracks/7CJYmLE853KrV9XsBcWBuz,https://api.spotify.com/v1/audio-analysis/7CJYmLE853KrV9XsBcWBuz,165693,4
0.544,0.397,10,-8.943,1,0.0271,0.656,0.0,0.238,0.507,130.083,audio_features,5Hq99Ds2YzuyoTaBdvXZml,spotify:track:5Hq99Ds2YzuyoTaBdvXZml,https://api.spotify.com/v1/tracks/5Hq99Ds2YzuyoTaBdvXZml,https://api.spotify.com/v1/audio-analysis/5Hq99Ds2YzuyoTaBdvXZml,253448,4
0.59,0.439,10,-7.081,0,0.413,0.437,2.55e-06,0.0789,0.775,180.086,audio_features,6jbmozEGaNHakJX82PS17g,spotify:track:6jbmozEGaNHakJX82PS17g,https://api.spotify.com/v1/tracks/6jbmozEGaNHakJX82PS17g,https://api.spotify.com/v1/audio-analysis/6jbmozEGaNHakJX82PS17g,202507,4
0.57,0.657,5,-5.747,0,0.0353,0.037,0.0,0.227,0.292,127.99,audio_features,2GXHrei6QLmOKLVv29zN12,spotify:track:2GXHrei6QLmOKLVv29zN12,https://api.spotify.com/v1/tracks/2GXHrei6QLmOKLVv29zN12,https://api.spotify.com/v1/audio-analysis/2GXHrei6QLmOKLVv29zN12,266907,4
0.854,0.805,0,-7.933,0,0.087,0.496,5.37e-05,0.113,0.772,129.939,audio_features,6fXhdnLhjFLVjXgPdlUxbJ,spotify:track:6fXhdnLhjFLVjXgPdlUxbJ,https://api.spotify.com/v1/tracks/6fXhdnLhjFLVjXgPdlUxbJ,https://api.spotify.com/v1/audio-analysis/6fXhdnLhjFLVjXgPdlUxbJ,256800,4
0.548,0.727,7,-7.671,1,0.465,0.168,0.0,0.318,0.334,92.064,audio_features,6QRbePDfZ9htpkN86lnFpo,spotify:track:6QRbePDfZ9htpkN86lnFpo,https://api.spotify.com/v1/tracks/6QRbePDfZ9htpkN86lnFpo,https://api.spotify.com/v1/audio-analysis/6QRbePDfZ9htpkN86lnFpo,209013,4
0.64,0.618,7,-6.242,1,0.376,0.0706,0.0,0.456,0.379,180.063,audio_features,65wuSo9ropmNRuhUX8JgUc,spotify:track:65wuSo9ropmNRuhUX8JgUc,https://api.spotify.com/v1/tracks/65wuSo9ropmNRuhUX8JgUc,https://api.spotify.com/v1/audio-analysis/65wuSo9ropmNRuhUX8JgUc,247880,4
0.737,0.657,10,-4.32,1,0.0264,0.0134,0.0,0.0492,0.553,95.042,audio_features,5nvLKOEqbkXlJPu8vMcAMR,spotify:track:5nvLKOEqbkXlJPu8vMcAMR,https://api.spotify.com/v1/tracks/5nvLKOEqbkXlJPu8vMcAMR,https://api.spotify.com/v1/audio-analysis/5nvLKOEqbkXlJPu8vMcAMR,243107,4
0.75,0.357,5,-6.95,0,0.202,0.0762,0.0,0.0588,0.832,175.999,audio_features,4iGgy19GEnx8ztNomBTbHt,spotify:track:4iGgy19GEnx8ztNomBTbHt,https://api.spotify.com/v1/tracks/4iGgy19GEnx8ztNomBTbHt,https://api.spotify.com/v1/audio-analysis/4iGgy19GEnx8ztNomBTbHt,246227,4
0.781,0.807,0,-5.574,1,0.261,0.0524,0.0,0.122,0.605,90.008,audio_features,02rlDATSROFtjqmvs1dBKr,spotify:track:02rlDATSROFtjqmvs1dBKr,https://api.spotify.com/v1/tracks/02rlDATSROFtjqmvs1dBKr,https://api.spotify.com/v1/audio-analysis/02rlDATSROFtjqmvs1dBKr,241253,4
0.662,0.578,1,-6.712,0,0.0747,0.0349,0.0,0.0777,0.545,173.963,audio_features,4YceT6wzH81crmbkf9mKwC,spotify:track:4YceT6wzH81crmbkf9mKwC,https://api.spotify.com/v1/tracks/4YceT6wzH81crmbkf9mKwC,https://api.spotify.com/v1/audio-analysis/4YceT6wzH81crmbkf9mKwC,270947,4
0.818,0.579,7,-4.475,1,0.101,0.023,0.0,0.107,0.354,89.987,audio_features,00BHe2yBtdOzhKPmI7rpTE,spotify:track:00BHe2yBtdOzhKPmI7rpTE,https://api.spotify.com/v1/tracks/00BHe2yBtdOzhKPmI7rpTE,https://api.spotify.com/v1/audio-analysis/00BHe2yBtdOzhKPmI7rpTE,235067,4
0.744,0.625,8,-4.464,0,0.0301,0.0392,0.0,0.0824,0.671,93.676,audio_features,55bFJqGEp7ZEqpbxXyjRcc,spotify:track:55bFJqGEp7ZEqpbxXyjRcc,https://api.spotify.com/v1/tracks/55bFJqGEp7ZEqpbxXyjRcc,https://api.spotify.com/v1/audio-analysis/55bFJqGEp7ZEqpbxXyjRcc,235307,4
0.628,0.705,2,-5.993,0,0.273,0.0577,0.000649,0.446,0.691,87.784,audio_features,5EVNm71s2Uo8dKK7kEekCj,spotify:track:5EVNm71s2Uo8dKK7kEekCj,https://api.spotify.com/v1/tracks/5EVNm71s2Uo8dKK7kEekCj,https://api.spotify.com/v1/audio-analysis/5EVNm71s2Uo8dKK7kEekCj,223813,4
0.592,0.745,8,-5.5,1,0.0671,0.119,0.0,0.753,0.234,139.991,audio_features,6bC5wyeI5RG7qHcQk6jKA1,spotify:track:6bC5wyeI5RG7qHcQk6jKA1,https://api.spotify.com/v1/tracks/6bC5wyeI5RG7qHcQk6jKA1,https://api.spotify.com/v1/audio-analysis/6bC5wyeI5RG7qHcQk6jKA1,255573,4
0.61,0.891,3,-6.252,0,0.0482,0.195,0.0,0.299,0.744,144.036,audio_features,6QIzsz8kjqoinUWStnZKwx,spotify:track:6QIzsz8kjqoinUWStnZKwx,https://api.spotify.com/v1/tracks/6QIzsz8kjqoinUWStnZKwx,https://api.spotify.com/v1/audio-analysis/6QIzsz8kjqoinUWStnZKwx,199867,4
0.632,0.641,10,-5.386,0,0.0785,0.0323,0.0,0.393,0.3,140.512,audio_features,34Sw2GF8jbcHmn3wh7giJV,spotify:track:34Sw2GF8jbcHmn3wh7giJV,https://api.spotify.com/v1/tracks/34Sw2GF8jbcHmn3wh7giJV,https://api.spotify.com/v1/audio-analysis/34Sw2GF8jbcHmn3wh7giJV,181213,4
0.676,0.818,9,-6.387,1,0.0577,0.0188,0.0,0.455,0.15,139.987,audio_features,3y3qFjo2wf17q8TYIM8hIT,spotify:track:3y3qFjo2wf17q8TYIM8hIT,https://api.spotify.com/v1/tracks/3y3qFjo2wf17q8TYIM8hIT,https://api.spotify.com/v1/audio-analysis/3y3qFjo2wf17q8TYIM8hIT,213453,4
0.764,0.617,11,-9.213,1,0.315,0.136,0.0,0.119,0.62,152.072,audio_features,2wOMonwmuoGhAnZAco9hHq,spotify:track:2wOMonwmuoGhAnZAco9hHq,https://api.spotify.com/v1/tracks/2wOMonwmuoGhAnZAco9hHq,https://api.spotify.com/v1/audio-analysis/2wOMonwmuoGhAnZAco9hHq,279702,4
0.482,0.462,6,-9.437,1,0.404,0.509,1.03e-06,0.24,0.575,89.712,audio_features,4BiizLIlycufnexI5Sy2M3,spotify:track:4BiizLIlycufnexI5Sy2M3,https://api.spotify.com/v1/tracks/4BiizLIlycufnexI5Sy2M3,https://api.spotify.com/v1/audio-analysis/4BiizLIlycufnexI5Sy2M3,344160,4
0.635,0.808,5,-5.961,0,0.0438,0.00665,0.0,0.134,0.669,145.024,audio_features,41zw0MQZTYTdS6QhutwA3v,spotify:track:41zw0MQZTYTdS6QhutwA3v,https://api.spotify.com/v1/tracks/41zw0MQZTYTdS6QhutwA3v,https://api.spotify.com/v1/audio-analysis/41zw0MQZTYTdS6QhutwA3v,229693,4
0.606,0.571,1,-8.504,1,0.167,0.134,0.0,0.303,0.565,79.932,audio_features,0FdxtXo5B8VdI0tAF7ivfr,spotify:track:0FdxtXo5B8VdI0tAF7ivfr,https://api.spotify.com/v1/tracks/0FdxtXo5B8VdI0tAF7ivfr,https://api.spotify.com/v1/audio-analysis/0FdxtXo5B8VdI0tAF7ivfr,176493,4
0.653,0.392,6,-6.146,1,0.0337,0.68,0.00019,0.12,0.597,111.056,audio_features,76UPcYgMLjXtImU30Uhi0y,spotify:track:76UPcYgMLjXtImU30Uhi0y,https://api.spotify.com/v1/tracks/76UPcYgMLjXtImU30Uhi0y,https://api.spotify.com/v1/audio-analysis/76UPcYgMLjXtImU30Uhi0y,202600,4
0.797,0.607,7,-6.828,1,0.173,0.0314,1.24e-05,0.0817,0.495,91.864,audio_features,16LwoyGbmeaEv66PCqCqTn,spotify:track:16LwoyGbmeaEv66PCqCqTn,https://api.spotify.com/v1/tracks/16LwoyGbmeaEv66PCqCqTn,https://api.spotify.com/v1/audio-analysis/16LwoyGbmeaEv66PCqCqTn,178493,4
0.461,0.95,2,-5.909,1,0.0498,0.0323,0.0675,0.0731,0.773,125.169,audio_features,1sZojrpPnPXdD7KtOSk5eH,spotify:track:1sZojrpPnPXdD7KtOSk5eH,https://api.spotify.com/v1/tracks/1sZojrpPnPXdD7KtOSk5eH,https://api.spotify.com/v1/audio-analysis/1sZojrpPnPXdD7KtOSk5eH,336907,4
0.815,0.479,7,-8.005,1,0.109,0.0256,0.0,0.236,0.509,100.064,audio_features,0Q9WZUsKEQwyMQWp6obOU6,spotify:track:0Q9WZUsKEQwyMQWp6obOU6,https://api.spotify.com/v1/tracks/0Q9WZUsKEQwyMQWp6obOU6,https://api.spotify.com/v1/audio-analysis/0Q9WZUsKEQwyMQWp6obOU6,207840,4
0.835,0.757,9,-5.571,0,0.153,0.136,0.0,0.0384,0.484,95.008,audio_features,7rgatXRPvSAyxrpslNg4m3,spotify:track:7rgatXRPvSAyxrpslNg4m3,https://api.spotify.com/v1/tracks/7rgatXRPvSAyxrpslNg4m3,https://api.spotify.com/v1/audio-analysis/7rgatXRPvSAyxrpslNg4m3,255733,4
0.672,0.744,6,-6.802,0,0.273,0.254,0.0,0.369,0.898,81.874,audio_features,4erddb7QUAye2RfpjlPn1N,spotify:track:4erddb7QUAye2RfpjlPn1N,https://api.spotify.com/v1/tracks/4erddb7QUAye2RfpjlPn1N,https://api.spotify.com/v1/audio-analysis/4erddb7QUAye2RfpjlPn1N,269973,4
0.593,0.48,2,-8.743,1,0.0919,0.00647,1.8e-06,0.144,0.449,75.24,audio_features,13poGC82LOJSbigIACOooz,spotify:track:13poGC82LOJSbigIACOooz,https://api.spotify.com/v1/tracks/13poGC82LOJSbigIACOooz,https://api.spotify.com/v1/audio-analysis/13poGC82LOJSbigIACOooz,256640,4
0.813,0.518,0,-10.37,1,0.0757,0.0918,0.0,0.367,0.898,93.974,audio_features,4iQfAR1ph98PtAWEYO34I3,spotify:track:4iQfAR1ph98PtAWEYO34I3,https://api.spotify.com/v1/tracks/4iQfAR1ph98PtAWEYO34I3,https://api.spotify.com/v1/audio-analysis/4iQfAR1ph98PtAWEYO34I3,175213,4
