danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.609,0.916,5,-6.214,0,0.0511,0.00108,0.126,0.2,0.871,132.029,audio_features,2AbSdsJRsEVWfj1w15nB14,spotify:track:2AbSdsJRsEVWfj1w15nB14,https://api.spotify.com/v1/tracks/2AbSdsJRsEVWfj1w15nB14,https://api.spotify.com/v1/audio-analysis/2AbSdsJRsEVWfj1w15nB14,285141,4
0.752,0.608,10,-8.199,0,0.0752,0.0046,0.667,0.0726,0.667,113.023,audio_features,0Tox1Wj5Qv3zVSxUVXudlF,spotify:track:0Tox1Wj5Qv3zVSxUVXudlF,https://api.spotify.com/v1/tracks/0Tox1Wj5Qv3zVSxUVXudlF,https://api.spotify.com/v1/audio-analysis/0Tox1Wj5Qv3zVSxUVXudlF,276016,4
0.735,0.909,2,-6.147,1,0.0492,0.0981,0.00283,0.114,0.903,117.986,audio_features,0SYRCj37XFkUiAq3shWl0T,spotify:track:0SYRCj37XFkUiAq3shWl0T,https://api.spotify.com/v1/tracks/0SYRCj37XFkUiAq3shWl0T,https://api.spotify.com/v1/audio-analysis/0SYRCj37XFkUiAq3shWl0T,281821,4
0.697,0.946,5,-6.035,0,0.0885,0.0092,0.0,0.189,0.713,126.038,audio_features,6iY40wzMeTQMyzsh9FvOfj,spotify:track:6iY40wzMeTQMyzsh9FvOfj,https://api.spotify.com/v1/tracks/6iY40wzMeTQMyzsh9FvOfj,https://api.spotify.com/v1/audio-analysis/6iY40wzMeTQMyzsh9FvOfj,302579,4
0.434,0.956,11,-5.901,0,0.139,0.122,1.72e-05,0.591,0.596,104.987,audio_features,7vZdgwvj3cnE665xZMLGj7,spotify:track:7vZdgwvj3cnE665xZMLGj7,https://api.spotify.com/v1/tracks/7vZdgwvj3cnE665xZMLGj7,https://api.spotify.com/v1/audio-analysis/7vZdgwvj3cnE665xZMLGj7,290064,3
0.865,0.729,1,-6.246,1,0.11,0.225,0.0,0.0398,0.843,95.013,audio_features,4Cn9BPsIEmxxRwMMZbWGp1,spotify:track:4Cn9BPsIEmxxRwMMZbWGp1,https://api.spotify.com/v1/tracks/4Cn9BPsIEmxxRwMMZbWGp1,https://api.spotify.com/v1/audio-analysis/4Cn9BPsIEmxxRwMMZbWGp1,279962,4
0.772,0.87,2,-4.227,1,0.0546,0.076,0.000201,0.0964,0.916,146.068,audio_features,0rH5gUdg4f4x3ez7zvWjJR,spotify:track:0rH5gUdg4f4x3ez7zvWjJR,https://api.spotify.com/v1/tracks/0rH5gUdg4f4x3ez7zvWjJR,https://api.spotify.com/v1/audio-analysis/0rH5gUdg4f4x3ez7zvWjJR,225041,4
0.684,0.95,10,-6.107,0,0.0366,0.0122,0.0226,0.05,0.699,131.001,audio_features,2Hvl7H5fkdlCr7JsRPqBN3,spotify:track:2Hvl7H5fkdlCr7JsRPqBN3,https://api.spotify.com/v1/tracks/2Hvl7H5fkdlCr7JsRPqBN3,https://api.spotify.com/v1/audio-analysis/2Hvl7H5fkdlCr7JsRPqBN3,290947,4
0.668,0.987,1,-3.415,1,0.168,0.0732,0.0,0.428,0.56,127.986,audio_features,58Q7ZQODeGq1FLHnk256C3,spotify:track:58Q7ZQODeGq1FLHnk256C3,https://api.spotify.com/v1/tracks/58Q7ZQODeGq1FLHnk256C3,https://api.spotify.com/v1/audio-analysis/58Q7ZQODeGq1FLHnk256C3,194776,4
0.704,0.786,8,-5.348,0,0.0767,0.033,0.0,0.126,0.784,140.076,audio_features,4xvjvXdkQhwGtfZqGp7eMV,spotify:track:4xvjvXdkQhwGtfZqGp7eMV,https://api.spotify.com/v1/tracks/4xvjvXdkQhwGtfZqGp7eMV,https://api.spotify.com/v1/audio-analysis/4xvjvXdkQhwGtfZqGp7eMV,242649,4
0.944,0.74,9,-5.337,0,0.203,0.535,1.57e-06,0.163,0.92,130.002,audio_features,0LKR1x0TK8MMMbAhVZOA9g,spotify:track:0LKR1x0TK8MMMbAhVZOA9g,https://api.spotify.com/v1/tracks/0LKR1x0TK8MMMbAhVZOA9g,https://api.spotify.com/v1/audio-analysis/0LKR1x0TK8MMMbAhVZOA9g,239656,4
0.56,0.942,11,-5.836,0,0.0345,0.000339,0.0902,0.465,0.663,129.993,audio_features,77mY21PjJUGptLmDLunlxu,spotify:track:77mY21PjJUGptLmDLunlxu,https://api.spotify.com/v1/tracks/77mY21PjJUGptLmDLunlxu,https://api.spotify.com/v1/audio-analysis/77mY21PjJUGptLmDLunlxu,330617,4
0.658,0.945,6,-5.783,0,0.0423,0.085,0.000444,0.0539,0.915,124.871,audio_features,3snDWKwkm5o28ZRsL2X0Ap,spotify:track:3snDWKwkm5o28ZRsL2X0Ap,https://api.spotify.com/v1/tracks/3snDWKwkm5o28ZRsL2X0Ap,https://api.spotify.com/v1/audio-analysis/3snDWKwkm5o28ZRsL2X0Ap,285756,4
0.804,0.878,7,-5.295,1,0.0711,0.00722,0.000739,0.41,0.918,122.02,audio_features,1tSxgLr67bdAa9eQBtNxbo,spotify:track:1tSxgLr67bdAa9eQBtNxbo,https://api.spotify.com/v1/tracks/1tSxgLr67bdAa9eQBtNxbo,https://api.spotify.com/v1/audio-analysis/1tSxgLr67bdAa9eQBtNxbo,243451,4
0.71,0.982,1,-10.302,1,0.0465,0.00553,0.75,0.119,0.887,136.003,audio_features,5jKZXZ7juQpFhIBsjuyai0,spotify:track:5jKZXZ7juQpFhIBsjuyai0,https://api.spotify.com/v1/tracks/5jKZXZ7juQpFhIBsjuyai0,https://api.spotify.com/v1/audio-analysis/5jKZXZ7juQpFhIBsjuyai0,168853,4
