danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.912,0.677,0,-4.212,1,0.0713,0.193,0.0,0.0939,0.94,115.061,audio_features,5DIt4eq2D6CZjX1s5jwrnP,spotify:track:5DIt4eq2D6CZjX1s5jwrnP,https://api.spotify.com/v1/tracks/5DIt4eq2D6CZjX1s5jwrnP,https://api.spotify.com/v1/audio-analysis/5DIt4eq2D6CZjX1s5jwrnP,166615,4
0.685,0.841,2,-2.932,0,0.0942,0.118,0.0,0.26,0.59,97.929,audio_features,1ozrNv9W4KlprAmvgH0Yrq,spotify:track:1ozrNv9W4KlprAmvgH0Yrq,https://api.spotify.com/v1/tracks/1ozrNv9W4KlprAmvgH0Yrq,https://api.spotify.com/v1/audio-analysis/1ozrNv9W4KlprAmvgH0Yrq,179099,4
0.759,0.903,4,-6.132,0,0.0725,0.0605,6.29e-06,0.232,0.628,110.004,audio_features,6JNluWWlzWmrW1LKR5X2SN,spotify:track:6JNluWWlzWmrW1LKR5X2SN,https://api.spotify.com/v1/tracks/6JNluWWlzWmrW1LKR5X2SN,https://api.spotify.com/v1/audio-analysis/6JNluWWlzWmrW1LKR5X2SN,296829,4
0.534,0.959,1,-3.67,0,0.361,0.449,0.0,0.354,0.751,187.576,audio_features,7s0qlp1ibUxVXLsOM0YWia,spotify:track:7s0qlp1ibUxVXLsOM0YWia,https://api.spotify.com/v1/tracks/7s0qlp1ibUxVXLsOM0YWia,https://api.spotify.com/v1/audio-analysis/7s0qlp1ibUxVXLsOM0YWia,276960,3
0.796,0.85,1,-3.641,1,0.203,0.0992,0.0,0.129,0.559,136.03,audio_features,4Qj8u8NFQ9wGqtr4vdpJn3,spotify:track:4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/tracks/4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/audio-analysis/4Qj8u8NFQ9wGqtr4vdpJn3,212116,4
0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678,4
0.687,0.854,11,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,audio_features,4gyPGtExOjj1rsByKW33LR,spotify:track:4gyPGtExOjj1rsByKW33LR,https://api.spotify.com/v1/tracks/4gyPGtExOjj1rsByKW33LR,https://api.spotify.com/v1/audio-analysis/4gyPGtExOjj1rsByKW33LR,169907,4
0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,audio_features,5raWEZXYAapq6Qw1GIEIkU,spotify:track:5raWEZXYAapq6Qw1GIEIkU,https://api.spotify.com/v1/tracks/5raWEZXYAapq6Qw1GIEIkU,https://api.spotify.com/v1/audio-analysis/5raWEZXYAapq6Qw1GIEIkU,226502,4
0.846,0.739,11,-3.838,0,0.171,0.0385,2.24e-05,0.0929,0.259,104.984,audio_features,1IInNAVdueQgjrtVsPZEkW,spotify:track:1IInNAVdueQgjrtVsPZEkW,https://api.spotify.com/v1/tracks/1IInNAVdueQgjrtVsPZEkW,https://api.spotify.com/v1/audio-analysis/1IInNAVdueQgjrtVsPZEkW,191762,4
0.704,0.933,1,-4.165,1,0.043,0.039,0.0,0.582,0.595,119.984,audio_features,0VhKdIMXZ3INkyDoIyPy5l,spotify:track:0VhKdIMXZ3INkyDoIyPy5l,https://api.spotify.com/v1/tracks/0VhKdIMXZ3INkyDoIyPy5l,https://api.spotify.com/v1/audio-analysis/0VhKdIMXZ3INkyDoIyPy5l,197000,4
